P106-100;4732;https://www.videocardbenchmark.net/gpu.php?gpu=P106-100&id=4044
R9 370;4722;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+370&id=3469
R9 270X;4697;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+270X&id=2702
GRID M60-1Q;4680;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M60-1Q&id=3749
FirePro W8000;4672;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W8000&id=2427
GTX 660 Ti;4656;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+660+Ti&id=88
R7 370;4644;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+370&id=3471
FirePro W7170M;4579;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W7170M&id=3412
Quadro M3000M;4509;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M3000M&id=3394
GTX 1050 (Mobile);4497;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1050+%28Mobile%29&id=4088
Quadro K4200;4476;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K4200&id=2944
HD 7870 XT;4470;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7870+XT&id=2557
GRID P6-4Q;4429;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P6-4Q&id=3913
GTX 570;4418;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+570&id=15
Quadro P1000;4408;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P1000&id=3727
GRID K520;4384;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K520&id=2742
HD 7870;4384;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7870&id=324
GRID P40-24Q;4375;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P40-24Q&id=3993
GTX 480;4360;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+480&id=100
R9 M390X;4357;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M390X&id=3405
FirePro W7000;4353;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W7000&id=2232
RX 460;4332;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+460&id=3557
Barco MXRT 7500;4319;https://www.videocardbenchmark.net/gpu.php?gpu=Barco+MXRT+7500&id=3353
RX 560;4306;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+RX+560&id=3708
Quadro M2000;4275;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+M2000&id=3512
GTX 680MX;4275;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+680MX&id=2356
R9 270;4260;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+270+%2F+R7+370&id=2766
R7 370;4260;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+270+%2F+R7+370&id=2766
GTX 970M;4253;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+970M&id=2981
GTX 775M;4222;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+775M&id=2729
GTX 590;4221;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+590&id=1457
FirePro S7000;4166;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+S7000&id=2804
GTX 660;4130;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+660&id=2152
FirePro W7000 Adapter;4106;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W7000+Adapter&id=2647
R9 M290X;4092;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M290X&id=2918
Radeon Pro WX 4100;4058;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+4100&id=3694
GTX 780M;4038;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+780M&id=2536
Quadro K5000;4016;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K5000&id=2258
GRID P6-2Q;4001;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+P6-2Q&id=3983
Radeon Pro WX4100;3953;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX4100&id=3639
GTX 1050 with Max-Q Design;3903;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+1050+with+Max-Q+Design&id=3971
GRID M60-8Q;3884;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M60-8Q&id=3716
